,zipcode,latitude,longitude,cluster,x,y
1246,87106,40.4332,-74.1996,11,1817633.7749653072,2144910.181671881
1247,77418,39.8141,-105.1177,6,-772376.0579587541,1903227.414819022
1248,39074,33.0446,-89.5724,19,596133.694713213,1128439.1381337577
1249,77833,39.1263,-86.5769,3,805794.0976457241,1829048.3276614815
1250,08757,47.4974,-122.0107,17,-1947825.5238637018,2990924.9985669227
1251,39641,33.743,-90.7309,19,484487.9899026532,1199694.0050118323
1252,45672,32.7199,-97.1442,0,-106634.47646497768,1072682.9694749443
1253,75287,39.9104,-83.8275,10,1028537.1201995207,1942899.2083742053
1254,39232,40.3323,-80.081,9,1334609.3759446957,2036249.673247089
1255,07078,39.8983,-104.8718,6,-750727.3195585893,1910649.6060571522
1256,75032,43.056,-92.3131,8,298652.8059642546,2234751.9119042233
1257,75230,48.3643,-122.1403,17,-1931313.972529443,3085613.3420037962
1258,02132,38.852,-104.7735,6,-753243.1525405783,1793116.3162181766
1259,28081,32.7829,-96.8714,0,-81147.08017721542,1079441.271797128
1260,15710,29.7477,-95.603,14,38380.773147954154,741464.7672342022
1261,10464,44.211,-92.6613,8,265932.3924807775,2362516.5685116425
1262,56065,39.3836,-104.592,6,-732324.0621624097,1851030.7071055034
1263,75051,40.7681,-74.0208,11,1823677.3589156037,2184856.1945200763
1264,48049,40.3821,-80.4044,9,1306831.2950130708,2037257.5662297532
1265,35546,39.7954,-83.1543,10,1086819.1954913314,1937616.835621099
1266,43221,39.7327,-104.9717,6,-760905.0580287562,1892969.3905304216
1267,79118,44.2739,-92.1095,8,309574.32583110745,2371193.354830608
1268,73439,40.9139,-74.5863,11,1773915.7130223247,2190056.5596113964
1269,75401,32.7115,-97.0069,0,-93849.15153638237,1071601.162417689
1270,03873,40.3044,-86.4689,3,801780.655979578,1961321.8224286372
1271,39114,46.7309,-116.9897,2,-1597288.914677743,2815014.25057274
1272,77520,40.3243,-79.9317,9,1347158.1835645766,2037472.689073238
1273,77033,40.9024,-74.0629,11,1816805.4926954242,2198690.173461084
1274,80446,35.1796,-80.8559,7,1361817.7139534596,1455634.2662578237
1275,98368,39.9807,-105.2531,6,-781995.2606030388,1922915.4373854357
1276,94590,43.5446,-91.7806,8,339339.33778655546,2291047.7254223777
1277,77016,32.7852,-89.5241,19,602577.3545013596,1099864.6614195942
1278,77345,39.9069,-86.1238,3,835328.6302981869,1919990.120969966
1279,07827,36.6786,-76.9391,7,1676349.7349768737,1683425.7740853517
1280,98207,25.573,-80.3374,12,1582924.5365195174,411623.9886311354
1281,77498,39.4854,-86.0608,3,845568.7996122505,1873570.0271207918
1282,28270,37.3502,-122.0349,5,-2256031.9256875776,1900972.4995679108
1283,75124,41.3023,-74.754,11,1750615.3148195383,2229342.6554953614
1284,31093,32.347,-89.4672,19,611220.3691319535,1051472.0144443584
1285,11373,39.9715,-74.2512,11,1825141.788478685,2093546.7242487208
1286,48323,32.69,-96.9177,0,-85558.60400244508,1069118.7642828338
1287,28207,29.8299,-95.3769,14,60179.408968123695,750699.3815221047
1288,28012,34.9336,-79.7666,7,1463528.7531702695,1444675.3511941913
1289,94010,42.3528,-71.1875,1,2007933.3199578929,2413996.9524253276
1290,10016,40.2458,-74.2768,11,1816067.0067384657,2122988.606127102
1291,78962,39.7331,-104.9524,6,-759268.8261348798,1892859.651511424
1292,15135,40.2464,-75.1354,11,1745454.5140243478,2106965.3305808012
1293,43845,40.4557,-82.2639,10,1150988.1641992007,2021358.0422192402
1294,18301,29.8272,-95.4266,14,55381.21808036601,750369.6628462777
1295,22436,42.5694,-70.9425,1,2020989.3306273026,2442576.922042754
1296,77056,42.3986,-71.2451,1,2002059.220596536,2417729.4718992817
1297,28073,47.5585,-122.0055,17,-1945621.9366787986,2997316.5785161583
1298,95053,39.734,-105.0259,6,-765474.2482168927,1893549.6831411726
1299,48223,35.1935,-80.8272,7,1364129.2938167192,1457581.6315463928
1300,28673,40.2718,-81.7361,10,1197968.2137969078,2007502.7049919588
1301,23015,40.0739,-105.9285,6,-837784.7508025618,1939060.8742618095
1302,98278,39.9093,-74.1549,11,1834668.679100165,2088614.0479602597
1303,43203,34.3223,-86.1935,4,893889.8083842994,1297164.682876724
1304,28265,41.8713,-87.6277,3,689133.8702712775,2126890.154061403
1305,02476,31.5492,-91.3642,19,438237.29488130024,952265.6127767933
1306,98404,37.4647,-122.2304,5,-2269045.1744315675,1917976.4926276908
1307,03229,34.6863,-79.9174,7,1454723.249840485,1415095.0260862433
1308,02446,32.1535,-90.1312,19,550509.9645288634,1025890.4285234446
1309,28120,33.4573,-85.6793,4,951057.1361753816,1206040.6524354233
1310,19027,33.1969,-87.5627,4,780586.3754755853,1159945.7405067615
1311,07032,32.7114,-96.8387,0,-78172.44358231295,1071437.7765383613
1312,48240,41.9229,-87.6483,3,686935.9618107284,2132491.4680697187
1313,07005,40.3748,-80.0731,9,1334471.2893303817,2041055.0079762442
1314,43138,39.7924,-86.2875,3,822840.5195788641,1905799.8403883611
1315,48458,40.588,-74.6874,11,1773798.8512084947,2152588.516756545
1316,07307,40.002,-74.9952,11,1762995.2349533574,2082832.5452345868
1317,15147,46.671,-123.6929,17,-2096590.3162032599,2938920.4852694636
1318,35085,48.0656,-122.1562,17,-1941403.4641998908,3054263.1131619555
1319,19702,32.7392,-97.3852,0,-129061.79764547049,1075134.650568088
1320,80470,40.7384,-79.5122,9,1373972.6726797167,2089184.2175364052
1321,98136,46.6382,-122.9658,17,-2044066.042096139,2919595.901494906
1322,22580,43.8937,-93.4995,8,200117.33446797053,2325097.078616166
1323,45701,40.9031,-74.0955,11,1814135.709054342,2198143.7097181776
1324,52154,41.4319,-79.6916,9,1345911.0174214942,2163111.7413501535
1325,98272,47.2063,-120.9685,17,-1879979.488852887,2938910.337716934
1326,80207,40.7599,-74.4179,11,1791509.3538346116,2176408.7408740455
1327,02031,42.8051,-71.3067,1,1985516.2284556748,2460344.9343602434
1328,09047,32.7167,-87.5905,4,782756.9459250743,1106339.8005734475
1329,10044,39.671,-104.9279,6,-757849.8642772967,1885735.8734017229
1330,19440,48.0557,-123.9178,17,-2068812.3114210367,3090384.5793205416
1331,39327,40.7225,-74.5778,11,1779398.8775637278,2169322.6845771605
1332,30747,41.0128,-74.3338,11,1791968.3506634953,2205585.0781640597
1333,23885,42.3943,-71.218,1,2004325.0169535454,2417836.1746870833
1334,94928,32.8456,-96.826,0,-76858.61962776154,1086398.6887665018
1335,39663,31.3098,-89.3775,19,627643.428752592,936807.0657068362
1336,01730,29.6223,-95.26,14,71648.75313352847,727757.7107935583
1337,01702,29.9319,-95.6106,14,37562.30548571156,761895.1017148596
1338,45369,32.9322,-96.8353,0,-77639.02162484181,1096068.9655673874
1339,80209,40.5759,-74.5008,11,1789368.4716164432,2154765.6292642206
1340,67601,39.4667,-105.3741,6,-797860.5438999734,1866598.9110384881
1341,95205,42.7115,-71.167,1,1999195.268668634,2453166.914459614
1342,77083,47.8948,-122.1987,17,-1949604.9594606676,3037006.983018162
1343,07924,38.9869,-83.3687,10,1080795.5510404482,1845374.5192198115
1344,80201,40.7618,-73.9505,11,1829567.7166781928,2185520.704791012
1345,22553,40.7641,-84.0973,10,993913.6942075528,2034898.0759858103
1346,08816,40.9883,-74.0635,11,1814556.0047456722,2208042.556345598
1347,54750,39.9579,-75.2681,11,1741526.339504602,2072978.0510201477
1348,02111,40.5449,-74.3517,11,1802347.521923685,2154199.960380356
1349,52052,35.5962,-81.0339,7,1338631.6872461818,1499150.049812172
1350,43125,39.9561,-86.2767,3,821878.8043788169,1924140.55631424
1351,11542,47.2484,-122.4643,17,-1988483.7540790536,2973841.3166399184
1352,98269,37.3764,-122.0238,5,-2254300.224650239,1903535.7517566876
1353,39466,37.3483,-121.9844,5,-2251823.0968443635,1899569.7800601104
1354,15202,30.3814,-95.3749,14,59969.91625529756,811914.3518821634
1355,76244,40.2992,-73.9912,11,1838144.5953409122,2134304.323812395
1356,28103,32.9328,-97.0808,0,-100455.99197354146,1096365.9537721104
1357,80237,29.6436,-95.798,14,19553.33608375365,729861.247841871
1358,28086,39.8977,-86.1797,3,830723.8359733733,1918474.7770444911
1359,01952,43.6611,-94.7269,8,102243.70413713974,2297199.404786362
1360,36773,42.3907,-71.0929,1,2014315.0450267838,2420092.3763944013
1361,02301,39.8645,-82.624,10,1130308.6089208568,1951472.2844489084
1362,07004,41.4289,-78.5505,9,1439120.299255515,2179501.8948896686
1363,11368,40.0603,-75.1048,11,1752520.58898467,2087179.488492953
1364,19139,29.6826,-95.1222,14,84928.80442438858,734557.2694154306
1365,02127,32.6463,-87.3314,4,807523.3924061953,1100686.4854233311
1366,24577,40.4043,-83.5243,10,1046767.6012698017,2001080.421333782
1367,11367,29.858,-95.3834,14,59531.418477989544,753812.4213104504
1368,55985,40.8662,-73.9221,11,1829189.8590566423,2197445.4892930943
1369,63437,32.4029,-89.5949,19,598871.0772218461,1056876.867115819
1370,02472,29.8052,-95.5607,14,42440.701875371946,747860.321229797
1371,36278,42.4261,-70.9277,1,2026332.7869529382,2427426.2502042986
1372,07304,40.5473,-105.1076,6,-763662.7537109952,1984912.7734140502
1373,35210,44.603,-92.7263,8,259252.7782369456,2405989.001030419
1374,95361,40.1813,-74.9104,11,1765574.146744567,2104005.208219528
1375,36075,36.6677,-121.6596,5,-2244709.145506699,1818423.0881365344
1376,15232,42.3341,-71.1833,1,2008805.2789452665,2412065.6493433397
1377,39633,33.8979,-86.0245,4,914208.7095550111,1251592.4080093924
1378,07040,32.797,-96.5616,0,-52288.814550162875,1080796.8108209139
1379,60646,40.6718,-80.2917,9,1310849.7488522031,2070820.7178799754
1380,48466,40.1077,-75.2796,11,1736945.0639123283,2089154.2962886405
1381,55970,47.9199,-122.3019,17,-1956331.4309886934,3041791.6667339816
1382,80915,39.9424,-83.2853,10,1073605.17239568,1952450.913650389
1383,20886,35.4146,-80.4171,7,1396633.8252624024,1487960.3812180993
1384,28090,43.9702,-91.8662,8,330394.6761602621,2338183.2946575913
1385,46311,40.2507,-74.0486,11,1834680.2349008438,2127906.344086903
1386,43316,40.1688,-74.072,11,1834857.7828626372,2118522.386642812
1387,51301,42.4706,-82.9022,18,1066868.4909657305,2237175.950908536
1388,10040,38.838,-106.1471,6,-870921.9147014085,1803292.8201198813
1389,30253,39.8845,-74.9067,11,1773199.4952183468,2071634.898232338
1390,36272,40.4477,-79.9933,9,1339725.338543747,2050229.1361146101
1391,93927,24.7279,-81.0386,12,1527165.9869324078,308818.31514634617
1392,74701,36.9202,-76.216,7,1733445.5475713962,1722903.5474594044
1393,28043,35.6863,-80.8822,7,1350488.4673287987,1511257.093176581
1394,02474,39.7102,-104.7071,6,-738758.3599185165,1888371.1828928336
1395,75951,39.9528,-83.7804,10,1031885.8001339393,1948121.6556520713
1396,77338,41.2406,-78.8116,9,1421615.2793501467,2154842.580778911
1397,36080,41.6211,-71.089,1,2036931.8515855742,2337027.7843306935
1398,75218,42.813,-70.8847,1,2018430.6345327229,2470087.4507014574
1399,28124,40.1821,-75.1479,11,1745993.6493338856,2099704.7352688136
1400,77380,40.4976,-82.5857,10,1123544.783917858,2022152.7422430436
1401,98855,32.8211,-97.1756,0,-109421.0133013468,1084007.9244404736
1402,33050,37.6374,-122.067,5,-2250025.220573582,1932718.1653283385
1403,15222,40.5616,-79.7129,9,1360790.0792383086,2066787.895355024
1404,08053,40.7445,-74.0329,11,1823296.8649020852,2182051.2735849046
1405,39667,42.4202,-71.1565,1,2008436.9318631333,2421932.2107612323
1406,43162,40.7279,-74.2656,11,1804743.7500236302,2175799.209091049
1407,19007,40.6996,-74.6536,11,1773780.3876308475,2165405.534810225
1408,69153,39.5148,-86.7939,3,783085.2993338405,1870566.3084249808
1409,36207,38.1574,-79.0651,7,1462108.9669648495,1811086.3746017287
1410,75142,32.3736,-86.1833,4,917252.0453596154,1080838.0938619256
1411,93401,42.5978,-82.8823,18,1066522.6307863845,2251483.5203101523
1412,07045,35.4449,-81.5336,7,1296856.4087605113,1475487.202434254
1413,23231,36.8053,-78.4553,7,1541983.8434030556,1671684.7298500729
1414,80611,35.2635,-120.6509,5,-2198828.536399256,1643076.1206544053
1415,98275,39.8082,-86.1014,3,838366.2641714113,1909187.459936677
1416,01262,33.025,-96.7397,0,-68672.82585393355,1106351.3515180943
1417,94560,37.8984,-77.7966,7,1575858.8960755386,1802826.5713229843
1418,23924,41.9399,-87.6528,3,686399.9544752573,2134353.431269245
1419,36853,37.9986,-77.8781,7,1566760.7980656717,1812505.1276359747
1420,07666,39.7378,-104.8152,6,-747617.5215541268,1892296.2813705646
1421,95006,47.9508,-122.3916,17,-1961896.8036590433,3046918.996238375
1422,28216,40.9674,-74.9651,11,1741739.4775462258,2188892.0037290733
1423,01803,42.36,-71.0545,1,2018239.688371047,2417591.913784215
1424,94544,47.6488,-122.3964,17,-1971382.8468781335,3014968.0475022797
1425,11379,40.6958,-73.7617,11,1846661.725605507,2181980.37677546
1426,43105,33.0211,-97.2127,0,-112589.191634482,1106367.2001092338
1427,76053,40.0632,-106.3955,6,-877168.1843255119,1942082.5700563774
1428,98239,42.3427,-71.0922,1,2015760.9610066947,2414923.5435568998
1429,75238,38.7902,-104.8199,6,-757857.3291397642,1786588.020250245
1430,15857,32.6289,-97.1517,0,-107456.42129459143,1062541.5458661315
1431,36330,47.143,-122.1644,17,-1969694.144682319,2956383.803662579
1432,55026,42.3503,-71.0629,1,2017857.0971874907,2416366.0881037405
1433,39175,40.718,-74.0754,11,1820510.8373767294,2178347.357728454
1434,94803,40.7559,-82.5123,10,1125559.053217511,2051662.9669703448
1435,10598,40.0497,-105.2143,6,-777978.080847657,1930291.6769950057
1436,10036,39.9612,-75.2303,11,1744570.7841779417,2074032.3395940168
1437,19012,40.8822,-74.296,11,1798351.2272786193,2192053.792948742
1438,77801,39.8444,-74.1973,11,1832824.271840899,2080714.5847347092
1439,77536,37.2726,-122.2495,5,-2276526.1276071356,1897720.976243856
1440,39211,40.6379,-74.3682,11,1798646.9404062422,2164035.20723903
1441,28273,25.5303,-80.3918,12,1578241.6710910823,406101.11948077154
1442,45833,37.1657,-78.1059,7,1564773.2188129397,1717078.1922122345
1443,43727,41.0327,-74.1342,11,1807677.7115906388,2211535.331771099
1444,98535,39.9515,-104.7746,6,-741976.2032791023,1915821.6516503994
1445,10065,37.5556,-76.8237,7,1666665.7731777441,1781744.6028421249
1446,02302,32.931,-97.2843,0,-119372.1486969921,1096400.471804618
1447,02122,40.2884,-75.341,11,1727513.129616964,2107801.9794591554
1448,28636,37.0597,-122.0152,5,-2263168.1627083602,1869164.148694279
1449,28364,40.7892,-74.6776,11,1769587.0488989537,2174741.1467404123
1450,02056,40.8562,-74.023,11,1821236.7132672362,2194417.6833454357
1451,80130,43.7101,-92.5692,8,275281.412611354,2306951.5935872565
1452,35051,25.7735,-80.3572,12,1577338.3056770333,432987.000783957
1453,33407,48.5004,-122.6309,17,-1962472.053869894,3110073.732946313
1454,80301,40.1309,-85.6536,3,872217.3872892607,1949170.713817824
1455,44902,40.4277,-83.9209,10,1013341.1494507417,1999381.1617182735
1456,39117,30.092,-96.0716,14,-6893.312332535725,779587.7511649588
1457,77043,41.2292,-74.5992,11,1764982.198456795,2224227.671100814
1458,94301,37.2983,-120.4649,5,-2124584.5566267367,1859174.393539683
1459,60623,40.7606,-73.7968,11,1842120.0884746006,2188359.1025590883
1460,77055,40.4181,-80.0526,9,1335362.633461242,2046125.4840725292
1461,80907,42.2317,-83.2673,18,1040878.6252689572,2206661.101008776
1462,10001,25.6992,-80.3618,12,1578213.819356144,424870.28260597936
1463,77059,40.4752,-79.9528,9,1342565.1617783573,2053837.471839441
1464,02180,39.3535,-106.9988,6,-937037.0388547826,1868815.089106762
1465,77535,40.4254,-79.9799,9,1341255.3607795779,2047955.4955170488
1466,70123,37.9625,-121.2624,5,-2172673.091413483,1949111.98817482
1467,01453,47.5913,-122.8686,17,-2007483.8077568335,3018751.280187424
1468,02717,31.6707,-89.5438,19,609179.8944068211,975803.0770699418
1469,19074,42.7564,-71.4667,1,1974328.4869623585,2451750.8955439758
1470,36609,34.1116,-85.6092,4,949514.1846709534,1279410.6359264716
1471,28625,25.2846,-80.6246,12,1559246.2362446897,375690.9174919134
1472,45784,58.4494,-134.7003,13,-2389322.3429731554,4389648.481567752
1473,80550,40.3349,-79.3326,9,1396672.56416321,2047291.3469637146
1474,80922,40.6969,-73.7877,11,1844513.6432224922,2181595.2911032424
1475,47240,40.5051,-79.9528,9,1342002.2919508347,2057139.1037018823
1476,68249,32.7887,-96.7676,0,-71475.9466788291,1080004.9734909588
1477,48081,42.3431,-71.123,1,2013314.0092395728,2414313.83793831
1478,35124,47.2113,-122.4126,17,-1985825.2925558304,2968815.6408832967
1479,08759,38.0847,-77.4399,7,1602296.2697806566,1829282.6618129779
1480,16801,47.5398,-122.3878,17,-1974056.8582967368,3003213.1148879174
1481,07407,33.1428,-97.0727,0,-99438.61044554944,1119793.7008050247
1482,76210,42.6496,-71.1565,1,2001809.2505871532,2446704.726302627
1483,07016,39.6251,-82.7552,10,1123020.8699333167,1923352.6025817185
1484,28226,41.9703,-87.7042,3,681887.5563500273,2137371.170728716
1485,81007,42.6593,-83.1225,18,1046185.5798477869,2255623.329346744
1486,15203,40.6225,-73.965,11,1831971.3852952907,2170057.5203207484
1487,45429,37.874,-76.605,7,1678178.088701507,1820546.175966375
1488,11364,40.9479,-78.9681,9,1414653.0792370446,2120264.8058808753
1489,07062,37.7395,-76.5002,7,1690190.262080147,1807643.396674582
1490,46123,40.4444,-74.3801,11,1802563.0536535052,2142694.2158308667
1491,98405,40.9166,-73.7877,11,1838815.0322534628,2205530.6448099343
1492,35223,33.0775,-97.0704,0,-99307.50640928662,1112502.9313691976
1493,43145,41.7492,-70.0699,1,2114363.034317078,2373111.4902510894
1494,15235,40.7219,-74.6707,11,1771827.5492926913,2167521.4222476035
1495,46928,29.8579,-95.3032,14,67274.50845626484,753854.83473538
1496,95126,40.9115,-74.414,11,1788004.2937026639,2193023.623362106
1497,98110,42.4264,-83.3017,18,1035182.903525562,2227861.542719932
1498,75165,40.6323,-74.3997,11,1796214.4025190417,2162828.354129676
1499,77521,40.7428,-73.7588,11,1845677.3985764096,2187157.139651673
1500,75215,37.7929,-76.7548,7,1667223.0122911774,1809007.0675879742
1501,35118,47.2771,-119.5336,17,-1772308.4083917341,2918912.1339956024
1502,36320,42.2519,-83.1489,18,1050194.3041398115,2210202.2383778733
1503,80232,31.3146,-89.3065,19,634323.7499695747,937811.2938308343
1504,39603,46.2121,-120.0151,17,-1837291.7654062398,2813782.03326079
1505,10013,29.7738,-95.598,14,38851.910141504304,744361.5579337246
1506,80212,32.3038,-95.1927,0,75631.94428799448,1025960.6588466098
1507,39154,46.6767,-120.5408,17,-1863470.687014389,2873847.803425211
1508,75061,32.2965,-96.0137,0,-1283.6179897843278,1024825.7289309093
1509,07934,29.6396,-95.65,14,33881.125098983204,729459.3345870755
1510,43140,40.0563,-86.0163,3,842632.3086438386,1937587.7643927473
1511,35150,39.9683,-74.9533,11,1767283.8380781482,2079926.8374634867
1512,02631,37.8221,-77.1885,7,1629505.5151807605,1804691.7899642761
1513,80220,33.7002,-87.3686,4,793396.9934213095,1217532.8424571112
1514,98225,30.498,-94.9966,14,96124.85852460365,825176.3341476597
1515,35011,40.685,-80.1071,9,1325865.3996722254,2074839.6319969634
1516,16701,47.4714,-122.2203,17,-1963905.388323201,2992474.058103179
1517,46077,41.0092,-74.0041,11,1818844.7139280504,2211456.093007083
1518,16117,40.2625,-83.7528,10,1029744.2032846023,1982832.8439531256
1519,35965,29.4705,-96.1211,14,-11746.780664939102,710658.2792065379
1520,75088,32.9074,-97.4257,0,-132553.45860239025,1093954.6768210805
1521,08029,29.0325,-95.4026,14,58252.84306569161,662313.012890302
